,node,timestamp,dataset,opt,opt1,neighbors,opChange,orientation,neighborsOps,error,estOp,openMindedness,nactiveint
1609,6b524d5a7e5f545a495f54,0,euro2020,0.3666666666666667,0.43333333333333335,"['7a555f495e5a765a495a55540a0a', '6b52495a56525f5e695448485a', '5654484f49540a0e0a0a020c080d', '565a4e495459525a5552', '4f5a5541565a43', '6d7274777a64767a696f7e77777a', '775257525a555a7a49565a4f54', '565249524f4c524f0908', '6b524d5a7e5f545a495f54', '7a494f5e565254487652575a5552']",0.06666666666666665,Democrat,"[0.3666666666666667, 0.3833333333333333, 0.3333333333333333, 0.4318181818181818, 0.2916666666666667, 0.4444444444444444, 0.5, 0.19065656565656564, 0.6666666666666666, 0.0]",0.01336016414141411,0.44669349747474746,0.1333333333333333,1
1610,6b5254695458585352,0,euro2020,1.0,1.0,"['755455555a765a49525a0a0e', '7a49565455525448527a58585e554f', '7c5254495c5254575a4b54494f5a', '625264795e555e4d54575e55585e']",0.0,Republican,"[1.0, 1.0, 0.9682539682539683, 0.9444444444444443]",0.0,1.0,0.0,0
1611,6b52554e585852540d0e0a09,0,euro2020,0.8333333333333334,1.0,"['7c5254495c5254575a4b54494f5a', '5c495a555f5e64574e58525a5554', '5852554152544f4f5a0c08']",0.16666666666666663,Republican,"[0.8796296296296297, 1.0, 0.6666666666666666]",0.0717592592592593,0.9282407407407407,0.16666666666666663,0
1612,6b525554685a0e0f,0,euro2020,0.16666666666666666,1.0,['6f5e555f5e55415a6b5e4958535e'],0.8333333333333334,Democrat,[0.6581196581196581],0.5876068376068376,0.41239316239316237,0.4914529914529915,0
1613,6b5255547f527852575754,0,euro2020,0.5,0.3333333333333333,"['717d685e595a484f525a550a0f0d', '525f5e5008080802']",-0.16666666666666669,Moderate,"[0.40972222222222227, 0.36074074074074075]",0.07446759259259267,0.407800925925926,0.13925925925925925,0
1614,6b525858525555547c524e57525a,0,euro2020,0.5,0.5,['6f5241525a555a7d5e49495a495254'],0.0,Moderate,[1.0],0.0,0.5,0.0,0
1615,6b525a5552765a4e4952415254,0,euro2020,0.5333333333333333,0.3333333333333333,['6f5241525a555a7d5e49495a495254'],-0.2,Moderate,[1.0],0.2,0.5333333333333333,0.0,0
1616,6b525e4954080e0a0e0a0d08090e,0,euro2020,0.3333333333333333,0.5,['5a575e4848524f5a640a02020f'],0.16666666666666669,Democrat,[0.3888888888888889],0.1388888888888889,0.3611111111111111,0.05555555555555558,0
1617,6b525e49540f0908020e0c090f,0,euro2020,0.8333333333333334,1.0,"['5d495a4f544f54575409', '6b795e4952414152', '5a5759546452554f5e4952484f5a', '724f5a5752585a6f5e484f4e5f54', '56525e4f524f54495e030e', '7c5254495c5254575a4b54494f5a', '765a4941525a6476', '585a49565e554f4b5d']",0.16666666666666663,Republican,"[0.8333333333333334, 0.8229166666666666, 0.9, 0.7361111111111112, 1.0, 1.0, 1.0, 0.3333333333333333]",0.024989149305555625,0.9750108506944444,0.16666666666666663,0
1618,6b525e49546d5e555f495a565e57,0,euro2020,1.0,0.3333333333333333,"['7e485e4958524f5478494e58525a55', '7c5254495c5254575a4b54494f5a']",-0.6666666666666667,Republican,"[1.0, 0.3333333333333333]",0.3333333333333333,0.6666666666666666,0.6666666666666667,1
1619,6b525e495a6b0f,0,euro2020,0.0,0.0,['574e585a644f5e4848524f54495e'],0.0,Democrat,[0.3958333333333333],0.0,0.0,0.0,0
1620,6b525e495d5a55415e090b03,0,euro2020,0.8333333333333334,0.6666666666666666,"['7c525a55565a49090d0a0f0e020a0c', '5f54574e5858525a0a0d']",-0.16666666666666674,Republican,"[0.9313725490196078, 1.0]",0.16666666666666674,0.8333333333333334,0.0,0
1621,6b525e4f495464744f4f54,0,euro2020,0.75,1.0,['795a49595a495a695a4d5a57'],0.25,Republican,[0.8333333333333334],0.20833333333333326,0.7916666666666667,0.08333333333333337,0
1622,6b525e4f4954695957,0,euro2020,0.3333333333333333,0.3333333333333333,['4852495254565e495e555f5a'],0.0,Democrat,[0.6666666666666666],0.0,0.3333333333333333,0.0,0
1623,6b525e4f4954784e495a4f54575a,0,euro2020,1.0,0.5,"['7c5254495c5254575a4b54494f5a', '625264795e555e4d54575e55585e']",-0.5,Republican,"[1.0, 0.9682539682539683]",0.4841269841269842,0.9841269841269842,0.031746031746031744,0
1624,6b525e4f49547d5e49495a49520c08,0,euro2020,1.0,0.6666666666666666,['6b525e4f49547d5e49495a49520c08'],-0.33333333333333337,Republican,[1.0],0.33333333333333337,1.0,0.0,0
1625,6b53495a55585e48585454,0,euro2020,0.3333333333333333,0.3333333333333333,"['4852495254565e495e555f5a', '7a6e55524d5e49485a575e']",0.0,Democrat,"[0.4166666666666667, 0.6666666666666666]",0.0,0.3333333333333333,0.0,0
1626,6b53545e555243640a030302,0,euro2020,0.16666666666666666,0.3333333333333333,"['774e585257575a765a48525552', '685a4f52495a4b4f4e48']",0.16666666666666666,Democrat,"[0.3181818181818182, 0.3666666666666667]",0.02878787878787875,0.30454545454545456,0.20000000000000004,0
1627,6b535e5e4f090a,0,euro2020,1.0,0.7083333333333334,"['5d495a4f544f54575409', '5a5759546452554f5e4952484f5a', '7c5254495c5254575a4b54494f5a']",-0.29166666666666663,Republican,"[1.0, 0.9, 0.7361111111111112]",0.1347222222222222,0.8430555555555556,0.26388888888888884,0
1628,6b544b4b4e5752484f5a,0,euro2020,1.0,0.3333333333333333,"['7e485e4958524f5478494e58525a55', '595e554a645a554f54555254']",-0.6666666666666667,Republican,"[1.0, 0.3333333333333333]",0.3333333333333333,0.6666666666666666,0.6666666666666667,1
1629,6b544b785e554f495a577957545c,0,euro2020,0.3333333333333333,0.3333333333333333,"['7a554f7c5a020e', '4c5a4f5e49565e575455495e58', '4852495254565e495e555f5a', '4c5e5752505e4f545a5f48', '58525a5558525a555e57575a', '4b5e4b4b5e030f0f', '7a6e55524d5e49485a575e']",0.0,Democrat,"[0.3333333333333333, 0.3333333333333333, 0.3888888888888889, 0.4166666666666667, 0.4166666666666667, 0.16666666666666666, 0.6666666666666666]",0.0,0.3333333333333333,0.0,0
1630,6b54564b5455527c52544d5a55555a,0,euro2020,0.14285714285714288,0.0,"['615e4f5a49525854495f52', '6b49545d785a564b5a5c555a', '565a4e495459525a5552']",-0.14285714285714288,Democrat,"[0.0, 0.3333333333333333, 0.5]",0.07142857142857144,0.07142857142857144,0.14285714285714288,1
1631,6b545752485e56545454,0,euro2020,1.0,0.5555555555555556,"['7c525a55565a49090d0a0f0e020a0c', '7c5254495c5254575a4b54494f5a', '595e554a645a554f54555254', '565a49525a565a4952574e585e55', '5852554152544f4f5a0c08', '525f5e5a5f5e484f495a64']",-0.4444444444444444,Republican,"[1.0, 1.0, 1.0, 0.9313725490196078, 0.8796296296296297, 0.8472222222222223]",0.3293845315904139,0.8849400871459695,0.15277777777777768,0
1632,6b5457524f52580b0a0c0c0f090b09,0,euro2020,0.75,1.0,"['7e485e4958524f5478494e58525a55', '56525e4f524f54495e030e', '765a4941525a6476', '795a49595a495a695a4d5a57']",0.25,Republican,"[0.8333333333333334, 0.8333333333333334, 1.0, 0.3333333333333333]",0.09375,0.90625,0.25,0
1633,6b5a484a4e5a575e64765e495e4e,0,euro2020,1.0,1.0,['7c525a55565a49090d0a0f0e020a0c'],0.0,Republican,[0.9313725490196078],0.0,1.0,0.0,0
1634,6b5a484a4e5a575e6d5a58585a0a09,0,euro2020,1.0,0.6666666666666666,['7c5254495c5254575a4b54494f5a'],-0.33333333333333337,Republican,[1.0],0.33333333333333337,1.0,0.0,0
1635,6b5a484a4e5a575e785a555554555e,0,euro2020,0.4166666666666667,0.3333333333333333,['775257525a555a7a49565a4f54'],-0.08333333333333337,Moderate,[0.2916666666666667],0.02083333333333337,0.3541666666666667,0.125,0
1636,6b5a484a4e5a575e7a59524e4854,0,euro2020,0.6666666666666666,0.6666666666666666,"['776b525558525a', '78575a4e5f525e02090908']",0.0,Republican,"[0.8151340996168582, 0.9545454545454545]",0.0,0.6666666666666666,0.0,0
1637,6b5a484f54495e7d495a55585e,0,euro2020,0.75,0.6666666666666666,"['57524e506976', '685d550a020c0f', '5852554152544f4f5a0c08', '6b5a484f54495e7d495a55585e']",-0.08333333333333337,Republican,"[0.75, 0.8796296296296297, 0.6166666666666667, 1.0]",0.04907407407407416,0.7157407407407408,0.1333333333333333,0
1638,6b5a485254555a49525a64,0,euro2020,0.3333333333333333,0.5,['6f5241525a555a7d5e49495a495254'],0.16666666666666669,Democrat,[1.0],0.16666666666666663,0.6666666666666666,0.6666666666666667,0
1639,6b5a494f524f54765a574d5a5c5254,0,euro2020,0.3333333333333333,0.3333333333333333,['6b5a494f524f54765a574d5a5c5254'],0.0,Democrat,[0.3333333333333333],0.0,0.3333333333333333,0.0,0
1640,6b5a4b5e49525552507e5f5455555a,0,euro2020,1.0,0.9696969696969697,"['6954595e494f540e080f0b090c080c', '5852554152544f4f5a0c08']",-0.030303030303030276,Republican,"[1.0, 0.8796296296296297]",0.029882154882154843,0.9398148148148149,0.12037037037037035,0
1641,6b5a4e575a7f5a755e520a,0,euro2020,0.4444444444444444,0.3333333333333333,['6b795e4952414152'],-0.1111111111111111,Moderate,[0.3333333333333333],0.055555555555555525,0.38888888888888884,0.1111111111111111,0
1642,6b5a4f495241525a7449575a550a0a,0,euro2020,0.2465277777777778,0.3333333333333333,"['4c5a4f5e49565e575455495e58', '68425f4c5e495e535e495e', '615e4f5a49525854495f52', '7c495e5e555954420a020c0f', '6d524d525a555a7f5e485254', '6b49545d785a564b5a5c555a', '4b52495e430c0b', '5a554e595264565a4f4f', '7a57595e494f54775e4f5241525a09', '6b795e4952414152']",0.08680555555555552,Democrat,"[0.28106060606060607, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.15972222222222224, 0.34920634920634924, 0.3625730994152047, 0.0, 0.5]",0.0009141316054993021,0.332419201727834,0.2534722222222222,2
1643,6b5a4f495241685a495f5a,0,euro2020,0.31666666666666665,0.26666666666666666,"['5c5252575f5a5c5254', '565a4e495459525a5552', '565a5f5f5a575e555a090f0c0a', '6d524d525a555a7f5e485254', '775257525a555a7a49565a4f54', '7a57595e494f54775e4f5241525a09', '785e585854646b525a554f545552', '6d5255585e5541547652575a5552', '7f5a55525a7d5a574154575c535e49']",-0.04999999999999999,Democrat,"[0.3194444444444445, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.2916666666666667, 0.34920634920634924, 0.2716049382716049, 0.2280701754385965, 0.5]",0.0021364083675624035,0.26453025829910426,0.08859649122807015,0
1644,6b5a4f495243495448,0,euro2020,0.16666666666666666,0.3333333333333333,['7a57595e494f54775e4f5241525a09'],0.16666666666666666,Democrat,[0.3333333333333333],0.08333333333333331,0.25,0.16666666666666666,0
1645,6b5a4f4952544f5a5a554f526e,0,euro2020,0.7222222222222222,0.7777777777777778,"['724f5a5752585a6f5e484f4e5f54', '484f495a555c5e645f5a4248640309']",0.05555555555555558,Republican,"[0.7777777777777778, 0.8229166666666666]",0.00868055555555547,0.7864583333333333,0.10069444444444442,0
1646,6b5a4f4952544f5a64726f7a64,0,euro2020,0.8916666666666666,0.8030303030303031,"['7c525a55565a49090d0a0f0e020a0c', '5d495a4f544f54575409', '0f6f58535a4f', '5d5a554b5a5c5e', '6b795e4952414152', '5a5f49525a5554594e4854575255', '5a484b5e4f4f5a5a484b5e4f4f5a', '7f545c5e6d524d5a', '7d495a55585e48585a5e5d5d5e08', '5d5e5f5e495258545554485e505a52', '574e585a595a4f4f5a554f5a', '4949525854645e', '7d775a564b4e555254', '565455525052555f5a5a5a5a', '4954485a495458585a5d54494f5e', '7c5254495c5254575a4b54494f5a', '565e5752555a584e5c57525a4952', '090b0a0f7654555a5854', '5257645949525c5a554f5e0b0c', '52575752595a4f5a', '79575a58504855544c4c53524f5e0f', '5e4e495a57575e495c525854', '6b5a4f4952544f5a64726f7a64', '625264795e555e4d54575e55585e', '685a6b0b0a0a', '77695a484852484f5a', '484f495a555c5e645f5a4248640309', '78575a4e5f525e02090908', '7d5a4d5457575409', '685455547f5e484f4954', '775e54555a495f0a08646464', '795e5354575f5e49726f7a', '7542506f495a55585e', '695255546852565e545552', '7d495a5558646b5455', '4d5255585e5541525554030b', '684f5e5d5a55525a640a020c09', '765a49525a69540e0a0f020b0d090a', '515e484852585a644154494152555a']",-0.08863636363636351,Republican,"[0.8916666666666666, 0.8928571428571429, 0.888888888888889, 0.9, 0.9022988505747126, 0.9074074074074074, 0.8725490196078431, 0.9239766081871345, 0.8587962962962963, 0.9259259259259259, 0.9259259259259259, 0.9313725490196078, 0.9434343434343434, 0.9444444444444443, 0.9444444444444443, 0.9444444444444443, 0.9484126984126985, 0.8333333333333334, 0.8333333333333334, 0.9545454545454545, 0.95679012345679, 0.823529411764706, 0.9682539682539683, 0.8081761006289309, 0.7893518518518517, 1.0, 1.0, 1.0, 1.0, 0.7777777777777778, 0.7037037037037037, 0.6758241758241758, 0.6666666666666666, 0.6666666666666666, 0.4953703703703704, 0.3888888888888889, 0.3666666666666667, 0.3333333333333333, 0.3333333333333333]",0.009429371660971797,0.7936009313693313,0.1879629629629629,0
1647,6b5a4f49526b030b0b0e0f0f0b03,0,euro2020,0.3888888888888889,0.3333333333333333,"['6d524d525a555a7f5e485254', '50525a4954645448584e4954']",-0.05555555555555558,Democrat,"[0.34920634920634924, 0.6666666666666666]",0.035714285714285754,0.36904761904761907,0.03968253968253965,0
1648,6b5a4f495455527a555f495e5a,0,euro2020,0.3333333333333333,0.3333333333333333,"['717d685e595a484f525a550a0f0d', '525f5e5008080802', '7c5254495c52547c5e495a495f520a']",0.0,Democrat,"[0.36074074074074075, 0.2948717948717949, 0.40972222222222227]",0.0,0.3333333333333333,0.0,0
1649,6b5a4f4f42585a584e41,0,euro2020,1.0,0.8333333333333334,"['625264795e555e4d54575e55585e', '49545f5854484f5a50524c52']",-0.16666666666666663,Republican,"[0.9682539682539683, 0.75]",0.03373015873015872,0.8670634920634921,0.25,0
1650,6b5a4f4f42784f0c08,0,euro2020,0.3333333333333333,0.3333333333333333,"['7a57595e494f54775e4f5241525a09', '5d495a554d5a555552']",0.0,Democrat,"[0.3333333333333333, 0.3333333333333333]",0.0,0.3333333333333333,0.0,0
1651,6b5a4f4f5277524d5e09,0,euro2020,0.4166666666666667,0.3333333333333333,"['4852495254565e495e555f5a', '6475525854646b52495464']",-0.08333333333333337,Moderate,"[0.5, 0.6666666666666666]",0.08333333333333337,0.4166666666666667,0.0,0
1652,6b5a545754647a7f6b0a0b,0,euro2020,1.0,1.0,"['7c525a55565a49090d0a0f0e020a0c', '7a435e575f565709', '4d54574f5e480f03', '7c5254495c5254575a4b54494f5a']",0.0,Republican,"[1.0, 0.9333333333333332, 0.9313725490196078, 0.7828282828282829]",0.0,1.0,0.0,0
1653,6b5a545754685854494b5254,0,euro2020,0.8125,0.6666666666666666,"['5d495a4f544f54575409', '685d550a020c0f', '7c5254495c5254575a4b54494f5a', '565a49525a565a4952574e585e55', '5c495a555f5e64574e58525a5554', '7d5e5f54495a4a4e5a4f4f49545809']",-0.14583333333333337,Republican,"[0.8472222222222223, 0.9, 0.6666666666666666, 1.0, 1.0, 1.0]",0.0991319444444444,0.765798611111111,0.14583333333333337,0
1654,6b5a5457546d5e49485a,0,euro2020,0.4166666666666667,0.3333333333333333,['585a575852544f545f5a4264524f'],-0.08333333333333337,Moderate,[0.3333333333333333],0.041666666666666685,0.375,0.08333333333333337,0
1655,6b5a545754785a565255524f520a,0,euro2020,0.6666666666666666,0.5,"['7d495a55585e48585a5e5d5d5e08', '7c5254495c5254575a4b54494f5a', '795a49595a495a695a4d5a57']",-0.16666666666666663,Republican,"[0.823529411764706, 0.8333333333333334, 1.0]",0.16666666666666663,0.6666666666666666,0.0,0
1656,6b5a5457547c495a4152544854,0,euro2020,0.3333333333333333,0.611111111111111,"['7c525a55574e525c527d4e4f4e4954', '48585254574f5264585a5552', '6b5a5457547c495a4152544854']",0.27777777777777773,Democrat,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0.27777777777777773,0.3333333333333333,0.0,0
1657,6b5a5457547d52585a49495a,0,euro2020,0.3333333333333333,0.3333333333333333,['7a57595e494f54775e4f5241525a09'],0.0,Democrat,[0.3333333333333333],0.0,0.3333333333333333,0.0,0
1658,6b5a54575a08030a0b0d030e02,0,euro2020,0.75,0.6666666666666666,['5a58525a4b4b5a49545552'],-0.08333333333333337,Republican,[1.0],0.08333333333333337,0.75,0.0,0
1659,6b5a54575a0a0e0d0a0c03030f,0,euro2020,0.8518518518518517,1.0,"['5d495a4f544f54575409', '4c5e5752505e4f545a5f48', '5852554152544f4f5a0c08']",0.14814814814814825,Republican,"[0.8796296296296297, 0.9, 0.16666666666666666]",0.11712962962962958,0.8828703703703704,0.04814814814814827,0
1660,6b5a54575a7a55555a03,0,euro2020,0.6666666666666666,0.625,"['5d495a4f544f54575409', '724f5a5752585a6f5e484f4e5f54', '7c5254495c5254575a4b54494f5a', '5f54574e5858525a0a0d', '6b4954595a595257565e554f5e72']",-0.04166666666666663,Republican,"[0.8229166666666666, 0.8333333333333334, 0.9, 1.0, 1.0]",0.04166666666666663,0.6666666666666666,0.0,0
1661,6b5a554f5458495a43,0,euro2020,0.3333333333333333,1.0,['7f5a4d525f6e5f5a575e'],0.6666666666666667,Democrat,[0.3751984126984127],0.645734126984127,0.354265873015873,0.04186507936507938,0
1662,6b5a555f525554684f5e4d5e,0,euro2020,0.3333333333333333,0.3333333333333333,"['695e6f4c524f684f54495664524f5a', '7f5a5564485054494b5254030c', '6475525854646b52495464']",0.0,Democrat,"[0.26666666666666666, 0.4732510288065844, 0.5]",0.0,0.3333333333333333,0.0,0
1663,6b5a57565e684f5e5d,0,euro2020,0.4166666666666667,0.3333333333333333,"['7a555f495e5a6b5e585853525a0a', '775257525a555a7a49565a4f54', '7a57595e494f54775e4f5241525a09', '775a685052575742']",-0.08333333333333337,Moderate,"[0.4583333333333333, 0.5, 0.3333333333333333, 0.2916666666666667]",0.013020833333333315,0.34635416666666663,0.125,0
1664,6b5a57575a785a495754,0,euro2020,0.6666666666666666,1.0,"['5d495a4f544f54575409', '7c5254495c5254575a4b54494f5a']",0.33333333333333337,Republican,"[0.9, 1.0]",0.10833333333333339,0.8916666666666666,0.33333333333333337,0
1665,6b5a5f495e64695a5652495e41,0,euro2020,0.5185185185185185,0.3333333333333333,"['6b795e4952414152', '7a57595e494f54775e4f5241525a09']",-0.18518518518518517,Moderate,"[0.3333333333333333, 0.3333333333333333]",0.046296296296296335,0.37962962962962965,0.18518518518518517,0
1666,6b5a64695e030a,0,euro2020,1.0,0.3333333333333333,['7c525a55565a49090d0a0f0e020a0c'],-0.6666666666666667,Republican,[0.9313725490196078],0.6323529411764706,0.9656862745098038,0.06862745098039225,0
1667,6b5e49485e564b495e755a5f525a,0,euro2020,0.7222222222222222,0.5,"['6b4954595a595257565e554f5e72', '725558495e5f4e575a0d0c', '6b5e49485e564b495e755a5f525a']",-0.2222222222222222,Republican,"[0.7222222222222222, 0.8333333333333334, 0.8333333333333334]",0.2222222222222222,0.7222222222222222,0.0,0
1668,6b5e49575a0a020c0808020a0c,0,euro2020,0.9629629629629629,1.0,"['7c525a55565a49090d0a0f0e020a0c', '724f5a5752585a6f5e484f4e5f54', '5456594942485a55', '64037f5e5954495a64', '0c085f5e4d5a0c08', '4f495a5f544952']",0.03703703703703709,Republican,"[0.9411764705882352, 0.9313725490196078, 0.888888888888889, 0.8792270531400966, 0.8333333333333334, 0.8229166666666666]",0.03703703703703709,0.9629629629629629,0.0,0
1669,6b5e495e5c54090b0b02,0,euro2020,0.4583333333333333,0.3333333333333333,"['7c495e5e555954420a020c0f', '6d524d525a555a7f5e485254', '775257525a555a7a49565a4f54', '7a57595e494f54775e4f5241525a09']",-0.125,Moderate,"[0.34920634920634924, 0.3333333333333333, 0.2916666666666667, 0.15972222222222224]",0.0032242063492063378,0.330109126984127,0.16666666666666663,1
1670,6b5e4b4b5e415a4b4b4e57575a,0,euro2020,0.888888888888889,0.6666666666666666,"['5d495a4f544f54575409', '5154594c524f5352554f5e49555e4f', '6b795e4952414152', '7c5a525a5c5254525a5752595e490a', '774e585a745d7d49525e555f48', '685d550a020c0f', '7a554f54555e570a0e0c0c080c0d0a', '6b5e4b4b5e415a4b4b4e57575a', '6854555554695a5c5254555e']",-0.22222222222222232,Republican,"[0.888888888888889, 0.9, 0.8741830065359477, 0.9140350877192983, 0.9305555555555557, 0.7999999999999999, 1.0, 1.0, 0.3333333333333333]",0.017820938682490572,0.6488457279841761,0.5555555555555556,1
1671,6b5e4b4b5e4b5a49565a0c0e,0,euro2020,1.0,0.6666666666666666,"['505a4f4f545752505a565e554f5e', '775a554f525f524b5754565a4f5258', '7c5254495c5254575a4b54494f5a']",-0.33333333333333337,Republican,"[1.0, 1.0, 0.5416666666666666]",0.10416666666666663,0.7708333333333333,0.45833333333333337,0
1672,6b5e4f5e4964724f5a5742,0,euro2020,0.6666666666666666,1.0,"['4b525e495255540e030d0a', '5c525a555552485a48485a49520b03', '75525854575a09080f0e0809030c', '7652505e4b4e590a', '7654555d54494f5255540a', '4c54515a500b', '7d5a494f7d4954567a565e4952505a', '7852495475547e4e4954', '7954495f525c5554557a555c5e5754', '785a494b5a555e485e6852574d5a0a', '5a484b5e4f4f5a5a484b5e4f4f5a', '52685a560a0a020b', '7a7752485256595e494f52', '5a4e48594e495c5e', '5a554f54645c5a5757520f', '764e495e5f5f4e7c52544d5a555552', '685455525a775a6d5e495a', '575e54555e565a4858535254', '765a4952485a590c02030c02030b09', '7a575e5048775e4b4952', '765a4858535e4952555409', '785a495754694e5952540c', '7a49525a55555a0f09030f080a0e0c', '5a555f495e5a4b52484f545552', '565258535e575e495241415208', '6c5a574f5e49030b080e0f0f030c', '7a575e545354530d02', '774e585e7853525a495a0a090a0a', '795459030d0e020a0d0209', '7c5a4f4f5468520a030a090b0d0b0d', '5a57524f5a080a0e030b0e030f', '4d42495c425549424d5e49', '5f524852585a4f5e4952555a', '7e5d5d5e7d0d0a', '68685a4b54555e575752', '565a49584e484b5a48585a570a', '5d5a594b5e495c5254', '575a494e410a0f', '795e5354575f5e49726f7a', '7c525c575254560e0c', '7a5f5e575e59575a59575a', '4c5a484f5e4f52495e48', '7f524f4f5a4f54495e7f5e565448', '5f525c52595a5942', '7c52544d5a55555a785a564b520d', '0c57540d0d', '5a4e495a4b5a495a', '5f425f0c0f', '4b54575241525a555a', '514e484f5d5a484f7d0a', '565e554f5a4f0e02', '574e545654565a4858535e495a4f54', '5f494856545f5a', '585a495754645854555d54494f52', '4d5e555f4e4f54485853525d544854', '7a575e765a585853525a4d5e575752', '795a57575e4f4f526954595e494f54']",0.33333333333333337,Republican,"[0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6333333333333333, 0.7037037037037037, 0.625, 0.7222222222222222, 0.611111111111111, 0.6, 0.5833333333333334, 0.5555555555555556, 0.7777777777777778, 0.7916666666666666, 0.8125, 0.8253968253968255, 0.5, 0.5, 0.5, 0.5, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8333333333333334, 0.8602150537634409, 0.8629629629629628, 0.8638888888888889, 0.8645833333333334, 0.8717948717948718, 0.873015873015873, 0.875, 0.8762626262626263, 0.8809523809523809, 0.4444444444444444, 0.888888888888889, 0.888888888888889, 0.888888888888889, 0.9117647058823529, 0.4166666666666667, 0.4166666666666667, 0.9166666666666666, 0.9166666666666666, 0.9333333333333332, 0.9444444444444443, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.002040227626230351,0.9979597723737696,0.33333333333333337,2
1673,6b5e5455525a090f02,0,euro2020,0.8333333333333334,0.6666666666666666,"['7c525a55565a49090d0a0f0e020a0c', '5f54574e5858525a0a0d']",-0.16666666666666674,Republican,"[0.9313725490196078, 1.0]",0.16666666666666674,0.8333333333333334,0.0,0
1674,6b5e555e57544b5e0f035a,0,euro2020,0.4166666666666667,0.3666666666666667,"['6d524d525a555a7f5e485254', '6f5241525a555a7d5e49495a495254', '58525a5558525a555e57575a', '575a5757544856524f53']",-0.04999999999999999,Moderate,"[0.34920634920634924, 0.3333333333333333, 0.3333333333333333, 1.0]",0.008531746031746057,0.35813492063492064,0.08333333333333337,0
1675,6b5e5c5a48545d495e5e0c0c0c,0,euro2020,0.7777777777777778,0.7000000000000001,"['7c525a55565a49090d0a0f0e020a0c', '5d495a4f544f54575409', '7e485e4958524f5478494e58525a55', '6b795e4952414152', '724f5a5752585a6f5e484f4e5f54']",-0.07777777777777772,Republican,"[0.8229166666666666, 0.9, 0.9313725490196078, 0.3333333333333333, 0.3333333333333333]",0.07777777777777772,0.7777777777777778,0.0,0
1676,6b5e6b5e03030d0802030208,0,euro2020,0.3333333333333333,0.3333333333333333,"['5d5a484e5754645a554f54555254', '4d525c555e4f4f52484f52']",0.0,Democrat,"[0.3333333333333333, 0.3333333333333333]",0.0,0.3333333333333333,0.0,0
1677,6b685a595e6b53544f545c495a4b0a,0,euro2020,1.0,1.0,"['7a575e43685a55555a0803', '7c525a55565a49090d0a0f0e020a0c', '5a64565e574e414152', '7e4f4f54495e0e0c09', '765a4952485a590c02030c02030b09', '565a49585e57570a0d03020e090c0e', '7a554f54555e570a0e0c0c080c0d0a']",0.0,Republican,"[1.0, 1.0, 0.9313725490196078, 0.9305555555555557, 0.8629629629629628, 0.7160493827160493, 0.7000000000000001]",0.0,1.0,0.0,0
1678,6b6d5e4f49525554,0,euro2020,0.6666666666666666,0.4166666666666667,['7e485e4958524f5478494e58525a55'],-0.24999999999999994,Republican,[0.3333333333333333],0.08333333333333331,0.5,0.3333333333333333,1
1679,6b764e49495458584e,0,euro2020,0.8809523809523809,0.7142857142857143,"['7c525a55565a49090d0a0f0e020a0c', '5a5f49525a5554594e4854575255', '724f5a5752585a6f5e484f4e5f54', '5752595e495a4f5255525854', '5456594942485a55', '7c5254495c5254575a4b54494f5a', '565a49525a565a4952574e585e55', '7c495a41525a55527a555c5e575a', '765a4941525a6476', '78575a4e5f525e02090908', '5c495a555f5e64574e58525a5554', '6a4e5a647a5c5a4f535a', '765a49525a69540e0a0f020b0d090a', '5f54574e5858525a0a0d']",-0.16666666666666663,Republican,"[0.8472222222222223, 0.9313725490196078, 0.8229166666666666, 0.9411764705882352, 0.9444444444444443, 0.8081761006289309, 0.9545454545454545, 0.8055555555555557, 0.7777777777777778, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666]",0.10348357434115008,0.8177692886268644,0.10317460317460314,0
1680,6b765a55545748,0,euro2020,1.0,0.75,"['7c525a55565a49090d0a0f0e020a0c', '5c525a554f525854', '7a6d5a574d5e585853525a']",-0.25,Republican,"[0.9313725490196078, 0.882716049382716, 0.8333333333333334]",0.12876724763979663,0.8787672476397966,0.16666666666666663,0
